Statistical profiling result from autocannon_con_log.log, (5123 ticks, 82 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      2    1.0%      Function: ^exports.escapeRegExpChars /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/utils.js:41:38
      2  100.0%        Function: ^createRegex /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:560:25
      2  100.0%          Function: ^Template /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:509:18
      2  100.0%            Function: ^compile /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:381:35
      2    1.0%      Function: ^callback /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/mongodb/lib/utils.js:350:24
      2  100.0%        Function: ^<anonymous> /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/mongodb/lib/utils.js:357:13
      2  100.0%          Function: ^<anonymous> /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/mongodb/lib/operations/execute_operation.js:71:47
      2  100.0%            Function: ^<anonymous> /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/mongodb/lib/utils.js:357:13
      2    1.0%      Function: ^_handles_method /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/route.js:58:59
      2  100.0%        LazyCompile: *next /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/index.js:177:16
      2  100.0%          Function: ^<anonymous> /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/index.js:640:19
      2  100.0%            LazyCompile: *next /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/index.js:177:16
      2    1.0%      Function: ^Module._load node:internal/modules/cjs/loader:757:24
      2  100.0%        Function: ^Module.require node:internal/modules/cjs/loader:997:36
      2  100.0%          Function: ^require node:internal/modules/cjs/helpers:101:31
      1   50.0%            Function: ~<anonymous> /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/@faker-js/faker/dist/cjs/locales/pl/color/index.js:1:1
      1   50.0%            Function: ~<anonymous> /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/@faker-js/faker/dist/cjs/locales/es_MX/address/index.js:1:1
    113    4.6%    LazyCompile: *compileFunction node:vm:308:25
     57   50.4%      Function: ^wrapSafe node:internal/modules/cjs/loader:1017:18
     57  100.0%        Function: ^Module._compile node:internal/modules/cjs/loader:1057:37
     57  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
     53   93.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      4    7.0%            LazyCompile: *Module._load node:internal/modules/cjs/loader:757:24
     56   49.6%      LazyCompile: *Module._compile node:internal/modules/cjs/loader:1057:37
     56  100.0%        Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
     39   69.6%          LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
     23   59.0%            Function: ^Module._load node:internal/modules/cjs/loader:757:24
     16   41.0%            LazyCompile: *Module._load node:internal/modules/cjs/loader:757:24
     17   30.4%          Function: ^Module.load node:internal/modules/cjs/loader:969:33
     17  100.0%            Function: ^Module._load node:internal/modules/cjs/loader:757:24
     76    3.1%    Function: ^memoryUsage node:internal/process/per_thread:168:23
     76  100.0%      Function: ^<anonymous> /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/server.js:71:33
     71   93.4%        LazyCompile: *handle /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/layer.js:86:49
     71  100.0%          Function: ^next /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/route.js:116:16
     71  100.0%            Function: ^compression /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/compression/index.js:59:31
      5    6.6%        Function: ^handle /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/layer.js:86:49
      5  100.0%          Function: ^next /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/route.js:116:16
      5  100.0%            Function: ^compression /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/compression/index.js:59:31
     61    2.5%    Function: ^initialize /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/passport/lib/middleware/initialize.js:51:29
     44   72.1%      LazyCompile: *trim_prefix /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/index.js:293:23
     44  100.0%        LazyCompile: *next /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/index.js:177:16
     27   61.4%          Function: ^session /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express-session/index.js:179:26
     27  100.0%            LazyCompile: *trim_prefix /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/index.js:293:23
     17   38.6%          LazyCompile: *session /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express-session/index.js:179:26
     17  100.0%            LazyCompile: *trim_prefix /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/index.js:293:23
     14   23.0%      LazyCompile: *handle /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/layer.js:86:49
     14  100.0%        Function: ^trim_prefix /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/index.js:293:23
     14  100.0%          LazyCompile: *next /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/index.js:177:16
     14  100.0%            Function: ^session /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express-session/index.js:179:26
      3    4.9%      Function: ^handle /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/layer.js:86:49
      3  100.0%        Function: ^trim_prefix /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/index.js:293:23
      2   66.7%          LazyCompile: *next /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/index.js:177:16
      2  100.0%            Function: ^session /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express-session/index.js:179:26
      1   33.3%          Function: ^<anonymous> /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/index.js:280:64
      1  100.0%            Function: ^process_params /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/index.js:338:47
     44    1.8%    Function: ^cpus node:os:133:14
     44  100.0%      Function: ^<anonymous> /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/server.js:71:33
     33   75.0%        Function: ^handle /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/layer.js:86:49
     33  100.0%          Function: ^next /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/route.js:116:16
     33  100.0%            Function: ^compression /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/compression/index.js:59:31
     11   25.0%        LazyCompile: *handle /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/layer.js:86:49
     11  100.0%          Function: ^next /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/express/lib/router/route.js:116:16
     11  100.0%            Function: ^compression /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/compression/index.js:59:31
     43    1.7%    Function: ^writevGeneric node:internal/stream_base_commons:122:23
     43  100.0%      Function: ^Socket._writeGeneric node:net:769:42
     43  100.0%        Function: ^Socket._writev node:net:801:36
     43  100.0%          Function: ^doWrite node:internal/streams/writable:398:17
     43  100.0%            Function: ^clearBuffer node:internal/streams/writable:529:21
     37    1.5%    Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
     29   78.4%      Function: ^nativeModuleRequire node:internal/bootstrap/loaders:332:29
      4   13.8%        Function: ~<anonymous> node:http:1:1
      4  100.0%          Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      4  100.0%            LazyCompile: ~compileForPublicLoader node:internal/bootstrap/loaders:246:25
      4   13.8%        Function: ~<anonymous> node:crypto:1:1
      4  100.0%          Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      4  100.0%            Function: ^compileForPublicLoader node:internal/bootstrap/loaders:246:25
      3   10.3%        Function: ~<anonymous> node:tty:1:1
      3  100.0%          Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      3  100.0%            LazyCompile: ~compileForPublicLoader node:internal/bootstrap/loaders:246:25
      3   10.3%        Function: ~<anonymous> node:tls:1:1
      3  100.0%          Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      3  100.0%            Function: ^compileForPublicLoader node:internal/bootstrap/loaders:246:25
      3   10.3%        Function: ~<anonymous> node:_http_client:1:1
      3  100.0%          Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      3  100.0%            Function: ^nativeModuleRequire node:internal/bootstrap/loaders:332:29
      2    6.9%        Function: ~<anonymous> node:internal/child_process:1:1
      2  100.0%          Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      2  100.0%            Function: ^nativeModuleRequire node:internal/bootstrap/loaders:332:29
      1    3.4%        LazyCompile: ~listenInCluster node:net:1368:25
      1  100.0%          LazyCompile: ~Server.listen node:net:1410:35
      1  100.0%            Function: ~<anonymous> /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/server.js:1:1
      1    3.4%        LazyCompile: ~lazyRequire node:internal/crypto/util:67:21
      1  100.0%          LazyCompile: ~get node:crypto:287:8
      1  100.0%            t node::fs::LStat(v8::FunctionCallbackInfo<v8::Value> const&)
      1    3.4%        LazyCompile: ~lazyLoadStreams node:fs:2845:25
      1  100.0%          LazyCompile: ~get ReadStream node:fs:2988:17
      1  100.0%            t node::fs::LStat(v8::FunctionCallbackInfo<v8::Value> const&)
      1    3.4%        Function: ~<anonymous> node:net:1:1
      1  100.0%          Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      1  100.0%            Function: ^nativeModuleRequire node:internal/bootstrap/loaders:332:29
      1    3.4%        Function: ~<anonymous> node:internal/crypto/util:1:1
      1  100.0%          Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      1  100.0%            Function: ^nativeModuleRequire node:internal/bootstrap/loaders:332:29
      1    3.4%        Function: ~<anonymous> node:internal/crypto/hkdf:1:1
      1  100.0%          Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      1  100.0%            Function: ^nativeModuleRequire node:internal/bootstrap/loaders:332:29
      1    3.4%        Function: ~<anonymous> node:internal/cluster/primary:1:1
      1  100.0%          Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      1  100.0%            Function: ^nativeModuleRequire node:internal/bootstrap/loaders:332:29
      1    3.4%        Function: ~<anonymous> node:child_process:1:1
      1  100.0%          Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      1  100.0%            Function: ^compileForPublicLoader node:internal/bootstrap/loaders:246:25
      1    3.4%        Function: ~<anonymous> node:assert:1:1
      1  100.0%          Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      1  100.0%            Function: ^compileForPublicLoader node:internal/bootstrap/loaders:246:25
      1    3.4%        Function: ~<anonymous> node:_tls_wrap:1:1
      1  100.0%          Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      1  100.0%            Function: ^nativeModuleRequire node:internal/bootstrap/loaders:332:29
      8   21.6%      Function: ^compileForPublicLoader node:internal/bootstrap/loaders:246:25
      8  100.0%        Function: ^loadNativeModule node:internal/modules/cjs/helpers:44:26
      8  100.0%          Function: ^Module._load node:internal/modules/cjs/loader:757:24
      8  100.0%            Function: ^Module.require node:internal/modules/cjs/loader:997:36
     31    1.3%    Function: ^deserializeObject /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/bson/lib/parser/deserializer.js:65:27
     22   71.0%      Function: ^deserialize /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/bson/lib/parser/deserializer.js:36:21
     22  100.0%        Function: ^deserialize /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/bson/lib/bson.js:161:21
     22  100.0%          Function: ^parse /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/mongodb/lib/cmap/commands.js:426:10
     22  100.0%            Function: ^onMessage /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/mongodb/lib/cmap/connection.js:156:14
      8   25.8%      Function: ^deserializeObject /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/bson/lib/parser/deserializer.js:65:27
      4   50.0%        Function: ^deserialize /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/bson/lib/parser/deserializer.js:36:21
      4  100.0%          Function: ^deserialize /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/bson/lib/bson.js:161:21
      3   75.0%            Function: ^parse /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/mongodb/lib/cmap/commands.js:426:10
      1   25.0%            Function: ^parse /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/mongodb/lib/cmap/commands.js:222:10
      3   37.5%        Function: ^deserializeObject /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/bson/lib/parser/deserializer.js:65:27
      3  100.0%          Function: ^deserialize /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/bson/lib/parser/deserializer.js:36:21
      3  100.0%            Function: ^deserialize /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/bson/lib/bson.js:161:21
      1   12.5%        LazyCompile: ~deserialize /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/bson/lib/parser/deserializer.js:36:21
      1  100.0%          LazyCompile: ~deserialize /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/bson/lib/bson.js:161:21
      1  100.0%            LazyCompile: ~parse /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/mongodb/lib/cmap/commands.js:222:10
      1    3.2%      LazyCompile: ~deserialize /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/bson/lib/parser/deserializer.js:36:21
      1  100.0%        LazyCompile: ~deserialize /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/bson/lib/bson.js:161:21
      1  100.0%          LazyCompile: ~parse /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/mongodb/lib/cmap/commands.js:222:10
      1  100.0%            LazyCompile: ~onMessage /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/mongodb/lib/cmap/connection.js:156:14
     29    1.2%    Function: ^compile /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:571:21
     29  100.0%      Function: ^compile /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:381:35
     29  100.0%        Function: ^handleCache /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:210:21
     29  100.0%          Function: ^tryHandleCache /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:254:24
     29  100.0%            Function: ^exports.renderFile /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:441:31
     26    1.1%    LazyCompile: *compile /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:571:21
     26  100.0%      Function: ^compile /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:381:35
     26  100.0%        Function: ^handleCache /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:210:21
     26  100.0%          Function: ^tryHandleCache /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:254:24
     26  100.0%            Function: ^exports.renderFile /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:441:31

    564   11.0%  T _posix_spawnattr_setflags

    216    4.2%  T node::contextify::ContextifyContext::CompileFunction(v8::FunctionCallbackInfo<v8::Value> const&)
    214   99.1%    Function: ^compileFunction node:vm:308:25
    206   96.3%      Function: ^wrapSafe node:internal/modules/cjs/loader:1017:18
    206  100.0%        Function: ^Module._compile node:internal/modules/cjs/loader:1057:37
    203   98.5%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
    203  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      3    1.5%          LazyCompile: ~Module._extensions..js node:internal/modules/cjs/loader:1112:37
      3  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      4    1.9%      LazyCompile: ~wrapSafe node:internal/modules/cjs/loader:1017:18
      4  100.0%        LazyCompile: ~Module._compile node:internal/modules/cjs/loader:1057:37
      4  100.0%          LazyCompile: ~Module._extensions..js node:internal/modules/cjs/loader:1112:37
      2   50.0%            LazyCompile: ~Module.load node:internal/modules/cjs/loader:969:33
      2   50.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      4    1.9%      LazyCompile: *Module._compile node:internal/modules/cjs/loader:1057:37
      4  100.0%        Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
      4  100.0%          Function: ^Module.load node:internal/modules/cjs/loader:969:33
      4  100.0%            Function: ^Module._load node:internal/modules/cjs/loader:757:24

    147    2.9%  t node::fs::Read(v8::FunctionCallbackInfo<v8::Value> const&)
    146   99.3%    Function: ^readSync node:fs:684:18
    121   82.9%      Function: ^tryReadSync node:fs:429:21
    121  100.0%        Function: ^readFileSync node:fs:450:22
    113   93.4%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
    111   98.2%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      2    1.8%            LazyCompile: *Module._load node:internal/modules/cjs/loader:757:24
      7    5.8%          LazyCompile: ~Module._extensions..js node:internal/modules/cjs/loader:1112:37
      7  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
     25   17.1%      LazyCompile: *readFileSync node:fs:450:22
     25  100.0%        Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
     22   88.0%          Function: ^Module.load node:internal/modules/cjs/loader:969:33
     22  100.0%            Function: ^Module._load node:internal/modules/cjs/loader:757:24
      3   12.0%          LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
      3  100.0%            Function: ^Module._load node:internal/modules/cjs/loader:757:24

    137    2.7%  T _sigprocmask
     27   19.7%    LazyCompile: *compileFunction node:vm:308:25
     17   63.0%      Function: ^wrapSafe node:internal/modules/cjs/loader:1017:18
     17  100.0%        Function: ^Module._compile node:internal/modules/cjs/loader:1057:37
     17  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
     16   94.1%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      1    5.9%            LazyCompile: *Module._load node:internal/modules/cjs/loader:757:24
     10   37.0%      LazyCompile: *Module._compile node:internal/modules/cjs/loader:1057:37
     10  100.0%        Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
     10  100.0%          LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
      9   90.0%            Function: ^Module._load node:internal/modules/cjs/loader:757:24
      1   10.0%            LazyCompile: *Module._load node:internal/modules/cjs/loader:757:24
      4    2.9%    t node::fs::LStat(v8::FunctionCallbackInfo<v8::Value> const&)
      1   25.0%      LazyCompile: ~exports.escapeXML /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/utils.js:96:30
      1  100.0%        LazyCompile: ~<anonymous> :15:40
      1  100.0%          t node::fs::LStat(v8::FunctionCallbackInfo<v8::Value> const&)
      1  100.0%            Function: ~<anonymous> :1:20
      1   25.0%      LazyCompile: ~checkServerIdentity node:tls:274:59
      1  100.0%        LazyCompile: ~onConnectSecure node:_tls_wrap:1516:25
      1  100.0%          Function: ^emit node:events:474:44
      1  100.0%            LazyCompile: ~TLSSocket._finishInit node:_tls_wrap:918:43
      1   25.0%      LazyCompile: ~applyQueryMiddleware /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/mongoose/lib/helpers/query/applyQueryMiddleware.js:27:30
      1  100.0%        LazyCompile: ~compile /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/mongoose/lib/model.js:4974:33
      1  100.0%          LazyCompile: ~Mongoose._model /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/mongoose/lib/index.js:581:37
      1  100.0%            LazyCompile: ~Mongoose.model /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/mongoose/lib/index.js:510:36
      1   25.0%      Function: ~<anonymous> /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/winston/lib/winston.js:1:1
      1  100.0%        Function: ^Module._compile node:internal/modules/cjs/loader:1057:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
      1  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33

    107    2.1%  RegExp: [ \t]*<%_
    107  100.0%    t node::fs::LStat(v8::FunctionCallbackInfo<v8::Value> const&)
    106   99.1%      t node::fs::LStat(v8::FunctionCallbackInfo<v8::Value> const&)
     55   51.9%        LazyCompile: *compile /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:571:21
     55  100.0%          Function: ^compile /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:381:35
     55  100.0%            Function: ^handleCache /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:210:21
     51   48.1%        Function: ^generateSource /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:721:28
     50   98.0%          Function: ^compile /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:571:21
     50  100.0%            Function: ^compile /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:381:35
      1    2.0%          LazyCompile: ~compile /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:571:21
      1  100.0%            LazyCompile: ~compile /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/ejs/lib/ejs.js:381:35

    107    2.1%  /usr/lib/system/libsystem_pthread.dylib
     57   53.3%    LazyCompile: *compileFunction node:vm:308:25
     34   59.6%      Function: ^wrapSafe node:internal/modules/cjs/loader:1017:18
     34  100.0%        Function: ^Module._compile node:internal/modules/cjs/loader:1057:37
     34  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
     34  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
     23   40.4%      LazyCompile: *Module._compile node:internal/modules/cjs/loader:1057:37
     23  100.0%        Function: ^Module._extensions..js node:internal/modules/cjs/loader:1112:37
     14   60.9%          LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
      7   50.0%            LazyCompile: *Module._load node:internal/modules/cjs/loader:757:24
      7   50.0%            Function: ^Module._load node:internal/modules/cjs/loader:757:24
      9   39.1%          Function: ^Module.load node:internal/modules/cjs/loader:969:33
      9  100.0%            Function: ^Module._load node:internal/modules/cjs/loader:757:24
      3    2.8%    t node::fs::LStat(v8::FunctionCallbackInfo<v8::Value> const&)
      1   33.3%      LazyCompile: ~getStack /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/depd/index.js:381:19
      1  100.0%        LazyCompile: ~depd /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/depd/index.js:103:15
      1  100.0%          Function: ~<anonymous> /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/body-parser/index.js:1:1
      1  100.0%            LazyCompile: ~Module._compile node:internal/modules/cjs/loader:1057:37
      1   33.3%      LazyCompile: ~<anonymous> /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/yargs-parser/build/index.cjs:832:57
      1  100.0%        t node::fs::LStat(v8::FunctionCallbackInfo<v8::Value> const&)
      1  100.0%          LazyCompile: ~<anonymous> /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/yargs-parser/build/index.cjs:810:57
      1  100.0%            t node::fs::LStat(v8::FunctionCallbackInfo<v8::Value> const&)
      1   33.3%      LazyCompile: ~<anonymous> /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/mongodb/lib/operations/indexes.js:114:52
      1  100.0%        LazyCompile: ~<anonymous> /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/mongodb/lib/cmap/connection_pool.js:293:27
      1  100.0%          LazyCompile: ~<anonymous> /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/mongodb/lib/sdam/server.js:210:101
      1  100.0%            LazyCompile: ~handleOperationResult /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/node_modules/mongodb/lib/sdam/server.js:282:42
      2    1.9%    LazyCompile: ~value node:internal/console/constructor:321:20
      2  100.0%      LazyCompile: ~log node:internal/console/constructor:359:6
      2  100.0%        t node::fs::LStat(v8::FunctionCallbackInfo<v8::Value> const&)
      2  100.0%          LazyCompile: ~<anonymous> /Users/gonzabertinat/Desktop/CoderHouse/Backend/Repositorio/src/Desafio16/server.js:99:48
